date,Evapotranspiration,Groundwater storage,Near surface air temperature,Plant canopy,Rain precipitation rate,Snow precipitation rate,Terrestrial water storage
1/11/1987,2.81E-05,811.060852,289.998291,2.82E-06,5.99E-05,0,1116.83215
2/11/1987,2.32E-05,810.551331,289.010376,4.62E-07,8.13E-07,0,1117.03381
3/11/1987,2.04E-05,809.917358,288.46402,2.72E-07,3.30E-07,0,1115.10596
4/11/1987,2.31E-05,809.098999,290.143372,1.45E-06,1.61E-05,0,1114.01526
5/11/1987,2.72E-05,808.380981,288.227478,2.10E-06,5.62E-05,0,1114.75928
6/11/1987,3.15E-05,808.109375,282.519012,2.05E-06,1.14E-05,2.79E-09,1114.68457
7/11/1987,3.51E-05,807.642822,283.75766,1.88E-06,1.07E-05,0,1113.00403
8/11/1987,3.33E-05,806.822998,285.592255,2.03E-06,2.09E-05,0,1111.18213
9/11/1987,2.56E-05,805.933228,287.193329,8.89E-07,3.71E-06,0,1109.44604
10/11/1987,1.91E-05,805.826599,286.925964,5.39E-06,0.000253206,0,1117.72754
11/11/1987,1.73E-05,809.042969,279.708618,3.19E-06,2.64E-05,2.34E-05,1127.62354
12/11/1987,1.92E-05,811.965759,281.633545,1.33E-06,1.23E-08,0,1128.39355
13/11/1987,1.79E-05,813.792725,281.577606,1.40E-06,2.53E-05,0,1127.74402
14/11/1987,1.84E-05,814.884583,283.018158,2.99E-07,1.44E-07,7.35E-10,1127.15857
15/11/1987,2.37E-05,815.237976,286.565887,3.03E-06,2.88E-05,1.49E-09,1126.53943
16/11/1987,2.47E-05,815.412842,286.406433,5.71E-06,7.17E-05,0,1128.56958
17/11/1987,2.37E-05,816.237549,288.385101,2.49E-06,5.92E-05,0,1131.55042
18/11/1987,2.09E-05,817.659424,286.980194,4.75E-06,4.87E-05,0,1133.69019
19/11/1987,1.65E-05,819.059631,285.335236,2.45E-06,2.78E-05,0,1134.9762
20/11/1987,1.51E-05,820.007324,280.411865,2.06E-06,5.91E-06,5.35E-11,1135.15393
21/11/1987,1.46E-05,820.446777,274.437897,1.36E-06,3.11E-05,7.05E-08,1135.28149
22/11/1987,1.58E-05,820.829163,273.102173,4.36E-07,1.83E-06,2.90E-07,1135.41931
23/11/1987,1.80E-05,820.906738,279.966309,3.56E-07,3.41E-07,4.03E-08,1134.17114
24/11/1987,1.43E-05,820.684082,285.810333,6.66E-08,9.39E-08,0,1132.70117
25/11/1987,1.27E-05,820.309937,286.646454,1.74E-07,2.61E-06,0,1131.68518
26/11/1987,1.57E-05,819.94928,283.939362,3.82E-06,4.19E-05,6.03E-08,1132.10498
27/11/1987,1.44E-05,820.542114,286.150269,4.92E-06,0.000146003,0,1138.49121
28/11/1987,1.58E-05,822.773682,285.458771,1.64E-06,6.10E-06,1.01E-09,1142.8645
29/11/1987,1.31E-05,824.405273,282.771423,1.25E-06,1.04E-05,1.05E-08,1142.21826
30/11/1987,6.68E-06,825.386353,281.809113,1.70E-06,3.11E-05,1.29E-09,1143.04236
1/12/1987,9.01E-06,826.211853,279.859711,1.23E-06,9.18E-06,7.50E-11,1143.88892
2/12/1987,1.11E-05,826.710388,277.624481,1.12E-07,2.56E-10,1.49E-10,1143.46167
3/12/1987,1.56E-05,826.9599,279.995331,2.54E-06,3.20E-05,4.50E-07,1143.74341
4/12/1987,1.54E-05,827.20636,277.847137,2.00E-06,1.33E-05,4.11E-06,1144.06604
5/12/1987,1.16E-05,827.41272,277.466064,2.38E-07,1.24E-07,1.29E-08,1143.86169
6/12/1987,1.15E-05,827.420715,275.150757,1.37E-06,1.91E-06,4.13E-08,1142.90137
7/12/1987,1.07E-05,827.261963,279.194427,7.64E-07,2.84E-06,0,1142.11523
8/12/1987,1.35E-05,827.208923,284.36261,2.23E-06,6.35E-05,0,1143.87915
9/12/1987,1.07E-05,827.81543,288.083069,1.12E-06,1.21E-05,0,1145.72131
10/12/1987,1.21E-05,828.55072,281.654022,2.20E-06,4.25E-05,3.33E-07,1146.78821
11/12/1987,1.32E-05,829.708496,281.540771,3.20E-06,5.41E-05,0,1149.58618
12/12/1987,1.53E-05,830.917114,283.555481,2.98E-07,1.84E-07,0,1150.53809
13/12/1987,1.57E-05,831.65564,280.59256,2.40E-06,6.80E-05,1.80E-07,1151.74316
14/12/1987,1.45E-05,833.21106,279.507324,3.52E-06,0.000146817,4.68E-08,1158.95984
15/12/1987,1.16E-05,836.392944,279.048492,1.92E-06,3.39E-05,1.11E-07,1164.61707
16/12/1987,1.34E-05,839.250793,275.183746,7.22E-07,5.71E-06,3.02E-06,1165.44226
17/12/1987,1.31E-05,840.888123,273.99588,3.21E-07,2.67E-07,1.96E-07,1164.5863
18/12/1987,1.07E-05,841.765625,276.709045,2.16E-06,1.58E-05,1.04E-06,1164.45544
19/12/1987,1.63E-05,842.324768,276.753143,2.78E-06,1.17E-05,1.20E-06,1164.35046
20/12/1987,1.14E-05,842.575562,282.607208,1.24E-06,8.20E-06,0,1163.90906
21/12/1987,7.13E-06,842.72113,282.787231,4.31E-07,2.96E-06,1.15E-08,1163.5365
22/12/1987,8.90E-06,842.736145,276.922699,9.22E-07,7.74E-06,3.60E-07,1163.26111
23/12/1987,8.28E-06,842.874756,280.061096,2.06E-06,4.51E-05,0,1164.78076
24/12/1987,1.32E-05,843.438232,281.585632,5.90E-07,3.17E-06,1.50E-08,1165.75964
25/12/1987,1.21E-05,843.899048,282.701721,1.75E-06,4.65E-05,0,1166.42053
26/12/1987,1.32E-05,844.80603,285.394806,1.72E-06,1.88E-05,0,1167.90674
27/12/1987,9.40E-06,845.586975,282.735138,1.49E-06,2.11E-05,0,1168.34473
28/12/1987,1.06E-05,847.210144,282.869293,1.76E-06,0.000178573,0,1175.38928
29/12/1987,1.11E-05,851.266907,277.29184,2.07E-06,3.03E-05,3.19E-06,1182.32556
30/12/1987,1.14E-05,854.357666,276.146423,1.83E-06,1.67E-05,3.85E-09,1183.43933
31/12/1987,1.69E-05,856.052612,278.993103,1.52E-06,2.40E-05,6.21E-08,1183.87476
1/1/1988,1.14E-05,857.218323,282.955139,4.46E-06,7.91E-05,0,1186.35486
2/1/1988,9.80E-06,858.988159,275.59137,1.68E-06,7.04E-06,4.04E-06,1189.04419
3/1/1988,8.76E-06,860.20874,273.474213,1.71E-06,2.51E-05,2.56E-05,1190.76245
4/1/1988,9.15E-06,861.54364,276.791992,1.59E-06,2.14E-06,2.78E-06,1192.15149
5/1/1988,1.31E-05,862.444458,270.037323,6.52E-07,3.75E-06,1.18E-06,1191.57581
6/1/1988,1.13E-05,862.7547,268.77951,5.82E-07,3.24E-06,5.97E-07,1190.75964
7/1/1988,2.23E-05,862.805176,268.455261,6.25E-07,1.76E-05,0.000176826,1197.81677
8/1/1988,9.49E-06,863.406433,273.404022,1.09E-06,2.40E-05,2.86E-05,1206.12463
9/1/1988,9.04E-06,865.873291,271.374115,1.93E-06,1.29E-05,1.08E-05,1208.06238
10/1/1988,8.84E-06,868.345764,271.134033,1.92E-06,2.85E-05,9.33E-06,1209.70117
11/1/1988,9.38E-06,870.41449,272.383759,1.41E-06,0,0,1210.22961
12/1/1988,1.30E-05,871.894836,272.884674,1.17E-06,2.45E-10,5.27E-11,1209.08179
13/1/1988,1.02E-05,873.282898,276.711761,1.93E-06,7.72E-06,3.68E-08,1207.79626
14/1/1988,1.12E-05,874.234192,268.761444,3.64E-07,6.02E-07,1.60E-07,1207.13538
15/1/1988,8.21E-06,874.576477,268.277557,4.55E-07,1.39E-06,1.93E-06,1206.46423
16/1/1988,7.99E-06,874.647949,270.155487,4.60E-07,0,0,1205.91431
17/1/1988,9.28E-06,874.757874,277.564636,2.51E-06,5.99E-05,1.19E-05,1207.92322
18/1/1988,4.58E-06,876.00647,283.061646,4.82E-07,1.51E-05,0,1210.58826
19/1/1988,9.87E-06,877.294617,280.07666,1.91E-06,4.66E-05,4.08E-10,1212.15552
20/1/1988,1.26E-05,878.80658,283.836395,2.02E-06,4.88E-05,0,1214.73303
21/1/1988,1.12E-05,880.213196,280.970734,1.22E-06,4.75E-06,0,1215.64661
22/1/1988,8.27E-06,880.84436,276.333771,7.78E-07,1.30E-06,4.04E-07,1215.00708
23/1/1988,1.16E-05,880.996582,275.241974,1.81E-06,1.83E-05,6.27E-07,1214.97046
24/1/1988,1.42E-05,881.002075,275.64444,6.59E-07,3.98E-06,2.55E-06,1214.91028
25/1/1988,9.47E-06,881.932556,276.034363,3.76E-06,0.00026217,2.98E-06,1224.40076
26/1/1988,1.26E-05,886.365295,274.460724,6.36E-07,1.83E-09,2.34E-07,1233.50684
27/1/1988,9.58E-06,889.593872,270.296204,3.34E-07,1.21E-06,6.87E-07,1232.5354
28/1/1988,1.03E-05,891.337952,270.253418,1.78E-07,0,0,1231.77124
29/1/1988,1.10E-05,892.119873,271.122162,2.27E-07,0,0,1230.83142
30/1/1988,1.23E-05,892.448486,279.631195,2.17E-06,3.74E-05,1.15E-06,1231.35767
31/1/1988,1.17E-05,893.022766,282.035736,8.80E-07,8.33E-06,0,1232.11914
1/2/1988,1.67E-05,893.289673,284.17807,2.86E-07,1.31E-06,0,1231.30457
2/2/1988,1.34E-05,893.162048,286.165314,1.17E-06,1.54E-05,8.91E-09,1230.47754
3/2/1988,1.24E-05,893.456299,283.100739,3.83E-06,9.73E-05,7.42E-08,1233.49915
4/2/1988,1.13E-05,895.252441,281.882721,2.42E-06,5.85E-05,3.49E-06,1238.69629
5/2/1988,1.49E-05,897.35376,277.284698,1.43E-06,2.27E-05,2.95E-06,1240.88684
6/2/1988,1.68E-05,898.554016,268.355927,8.47E-08,4.10E-10,5.90E-09,1240.21497
7/2/1988,1.44E-05,898.890625,269.831055,4.39E-07,1.02E-06,1.28E-07,1239.04749
8/2/1988,1.28E-05,898.749512,274.345673,7.95E-07,1.16E-06,5.50E-07,1237.97534
9/2/1988,1.11E-05,898.463196,276.142426,2.78E-07,2.67E-07,3.82E-11,1237.02881
10/2/1988,1.19E-05,898.075012,277.402039,3.11E-07,1.58E-06,2.45E-08,1236.10632
11/2/1988,1.37E-05,897.741882,279.786774,2.45E-06,5.35E-05,4.84E-06,1237.21887
12/2/1988,1.16E-05,898.325684,276.831268,2.89E-06,4.40E-05,7.90E-06,1240.33374
13/2/1988,1.61E-05,899.222107,268.731781,4.73E-07,1.20E-07,6.90E-07,1241.302
14/2/1988,1.66E-05,899.497375,273.765015,1.10E-06,2.45E-06,4.37E-07,1240.10168
15/2/1988,1.44E-05,899.524963,280.207703,2.89E-06,4.55E-05,1.18E-06,1240.46301
16/2/1988,1.61E-05,900.264404,279.042847,2.51E-06,4.18E-05,8.11E-08,1242.96826
17/2/1988,1.65E-05,901.156616,278.000732,2.55E-07,0,0,1242.94946
18/2/1988,1.57E-05,901.387573,282.130646,5.26E-08,7.18E-08,1.57E-10,1241.58801
19/2/1988,1.25E-05,901.46405,283.276001,4.08E-06,9.45E-05,0,1243.57288
20/2/1988,1.23E-05,902.808533,281.993042,1.55E-06,8.62E-06,0,1246.49609
21/2/1988,1.75E-05,903.602356,278.674805,9.57E-07,1.41E-05,1.32E-07,1246.14453
22/2/1988,2.54E-05,903.753662,276.789215,1.12E-06,6.69E-06,1.28E-07,1245.2207
23/2/1988,1.90E-05,903.242859,280.639893,4.78E-07,1.65E-06,4.12E-08,1243.41785
24/2/1988,1.81E-05,902.868469,279.386963,2.08E-06,2.78E-05,1.86E-07,1243.1283
25/2/1988,2.01E-05,902.684509,274.659973,1.42E-06,1.18E-05,2.43E-08,1242.97559
26/2/1988,1.94E-05,902.387268,277.645599,1.55E-06,1.08E-05,1.48E-08,1242.14282
27/2/1988,2.59E-05,901.91217,281.190735,7.43E-07,3.99E-06,1.82E-08,1240.8269
28/2/1988,1.84E-05,901.098328,278.992493,1.24E-06,1.22E-05,8.61E-09,1239.36548
29/2/1988,1.80E-05,900.475403,278.623016,7.58E-08,2.33E-09,0,1238.34949
1/3/1988,1.72E-05,899.811951,279.672455,1.28E-06,1.96E-05,1.18E-07,1237.5531
2/3/1988,2.66E-05,899.283508,280.576538,6.48E-08,0,0,1236.59705
3/3/1988,2.04E-05,898.39978,285.617981,1.06E-06,4.72E-06,7.85E-08,1234.51343
4/3/1988,1.80E-05,897.656921,286.68454,3.44E-06,6.62E-05,0,1235.68787
5/3/1988,1.42E-05,897.824036,280.412994,3.31E-06,1.51E-05,2.17E-07,1237.23584
6/3/1988,1.65E-05,898.008118,279.625793,4.20E-07,1.14E-06,9.71E-09,1236.71716
7/3/1988,1.70E-05,897.825256,283.243591,1.44E-08,3.75E-09,0,1235.37122
8/3/1988,1.95E-05,897.437378,286.226532,9.61E-07,2.14E-05,0,1234.64197
9/3/1988,1.81E-05,897.125427,284.692291,2.80E-06,3.67E-05,0,1235.03381
10/3/1988,2.00E-05,897.173035,284.519104,2.12E-06,2.89E-05,0,1236.03845
11/3/1988,2.09E-05,897.209961,279.854858,5.49E-07,9.87E-07,2.53E-08,1235.4397
12/3/1988,2.42E-05,896.839966,283.127411,1.86E-07,3.82E-07,1.26E-09,1233.65125
13/3/1988,2.29E-05,896.150574,284.791931,2.74E-06,4.79E-05,0,1233.29626
14/3/1988,2.21E-05,895.93811,279.32959,6.87E-07,2.49E-06,5.62E-08,1233.30664
15/3/1988,1.94E-05,895.46106,275.741425,8.99E-07,5.61E-06,4.00E-07,1231.77466
16/3/1988,2.12E-05,894.939697,279.025055,2.80E-06,2.50E-05,1.21E-06,1231.42065
17/3/1988,2.24E-05,894.801086,279.586487,1.09E-06,3.54E-05,0,1231.81213
18/3/1988,2.24E-05,894.897888,280.212219,2.05E-06,1.79E-05,6.68E-07,1231.68335
19/3/1988,1.64E-05,895.099854,281.177521,4.26E-06,7.86E-05,1.32E-07,1234.01086
20/3/1988,2.88E-05,895.944397,281.506622,2.60E-06,2.17E-05,9.00E-10,1235.99915
21/3/1988,1.82E-05,896.350647,281.742157,1.61E-06,1.04E-05,3.51E-08,1234.97302
22/3/1988,2.18E-05,896.361328,280.187012,5.91E-07,9.89E-07,1.68E-09,1233.79102
23/3/1988,2.45E-05,895.869324,284.327637,4.48E-07,1.06E-06,0,1232.0033
24/3/1988,2.70E-05,895.031128,284.762024,1.73E-06,2.31E-05,0,1230.58984
25/3/1988,2.47E-05,894.348267,287.38382,1.40E-06,1.44E-05,1.61E-09,1229.79736
26/3/1988,2.53E-05,894.028137,287.906281,4.05E-06,9.61E-05,0,1231.96533
27/3/1988,2.59E-05,894.927185,283.611511,3.25E-06,4.60E-05,0,1235.04578
28/3/1988,3.17E-05,895.674133,283.684845,3.88E-07,1.23E-06,0,1234.40442
29/3/1988,3.65E-05,895.373657,286.045105,7.34E-08,2.57E-08,0,1231.61194
30/3/1988,3.08E-05,894.346252,285.778259,6.79E-07,2.44E-06,8.50E-08,1228.61584
31/3/1988,1.95E-05,893.572205,290.000275,3.07E-06,8.80E-05,0,1229.86523
1/4/1988,2.37E-05,894.287415,289.792053,2.63E-06,4.93E-05,0,1232.91736
2/4/1988,2.34E-05,895.274292,289.309479,2.56E-06,1.17E-05,0,1233.46704
3/4/1988,2.53E-05,895.713013,289.345734,4.09E-06,4.29E-05,0,1233.42517
4/4/1988,2.07E-05,896.641907,290.551025,5.19E-06,0.000153806,0,1238.86011
5/4/1988,3.39E-05,899.287842,288.850464,3.20E-06,4.19E-05,0,1243.97473
6/4/1988,3.97E-05,900.913757,288.4646,3.39E-06,2.68E-05,2.25E-09,1243.4895
7/4/1988,2.88E-05,901.53772,284.951202,5.74E-06,7.99E-05,1.85E-09,1244.16577
8/4/1988,3.10E-05,902.658508,284.490906,3.75E-06,2.79E-05,1.00E-09,1245.84229
9/4/1988,3.21E-05,903.185791,285.004578,2.22E-06,1.38E-05,0,1244.90918
10/4/1988,3.34E-05,903.049011,285.028748,5.08E-07,2.28E-06,2.39E-08,1242.83984
11/4/1988,3.83E-05,902.332153,286.237549,1.89E-06,1.55E-05,0,1240.42542
12/4/1988,2.57E-05,901.406799,283.577301,4.04E-06,6.31E-05,4.06E-09,1239.98169
13/4/1988,2.08E-05,901.433655,282.571198,4.88E-06,2.94E-05,7.28E-07,1241.97607
14/4/1988,3.13E-05,901.569458,283.315369,1.04E-06,3.13E-06,1.14E-07,1241.2561
15/4/1988,3.56E-05,901.086975,288.308929,3.72E-06,3.89E-05,9.96E-10,1239.80554
16/4/1988,3.13E-05,900.661438,285.973633,2.63E-06,3.23E-05,0,1239.73096
17/4/1988,4.08E-05,900.3302,285.583221,5.88E-07,9.79E-07,4.12E-10,1238.1084
18/4/1988,3.77E-05,899.225647,289.506622,3.84E-07,5.58E-07,0,1234.54236
19/4/1988,2.61E-05,898.270325,287.471741,3.88E-06,0.000142172,0,1237.11243
20/4/1988,3.73E-05,899.32428,284.243927,1.40E-06,1.19E-05,2.20E-09,1240.75598
21/4/1988,5.24E-05,899.485962,289.542603,6.84E-07,7.36E-06,0,1237.78711
22/4/1988,3.71E-05,898.50061,289.284241,1.14E-06,7.74E-06,0,1234.10291
23/4/1988,3.59E-05,897.382629,290.872253,2.52E-06,2.78E-05,0,1232.29236
24/4/1988,3.75E-05,896.442383,290.458862,3.94E-06,4.90E-05,0,1231.88672
25/4/1988,3.40E-05,895.727112,286.532867,3.69E-07,2.68E-07,0,1230.76331
26/4/1988,3.31E-05,894.711731,288.619141,3.92E-06,3.68E-05,0,1229.04919
27/4/1988,4.81E-05,893.799377,288.944122,4.05E-06,1.36E-05,0,1228.02222
28/4/1988,4.70E-05,892.426208,287.878632,2.60E-06,2.00E-05,0,1224.90234
29/4/1988,5.67E-05,890.830872,286.612915,1.45E-06,1.29E-05,0,1221.95154
30/4/1988,5.04E-05,888.904053,287.021393,6.21E-07,2.09E-06,0,1217.68042
1/5/1988,4.85E-05,886.872986,288.410431,4.32E-07,9.28E-07,0,1213.59668
2/5/1988,4.66E-05,884.522339,288.575134,3.00E-07,5.25E-07,0,1209.54272
3/5/1988,3.64E-05,882.202759,288.31778,4.21E-06,4.07E-05,0,1207.43005
4/5/1988,3.47E-05,880.475586,289.742096,5.97E-06,6.77E-05,0,1208.21008
5/5/1988,2.52E-05,880.248291,288.691986,5.66E-06,0.000203485,0,1216.27563
6/5/1988,4.21E-05,882.66748,289.353455,4.15E-06,3.45E-05,0,1222.83704
7/5/1988,5.01E-05,884.321655,289.816284,2.71E-06,1.23E-05,0,1220.85437
8/5/1988,4.38E-05,884.367615,292.019012,1.94E-06,2.68E-06,0,1217.37622
9/5/1988,4.89E-05,883.413391,291.631409,1.96E-06,5.88E-06,0,1213.7323
10/5/1988,4.36E-05,882.080444,290.844849,3.64E-06,3.78E-05,0,1211.15112
11/5/1988,3.90E-05,880.982056,291.42218,2.56E-06,2.94E-05,0,1210.04175
12/5/1988,4.00E-05,880.040039,291.505157,2.15E-06,1.29E-05,0,1208.59973
13/5/1988,3.84E-05,878.951965,292.013397,3.90E-06,1.71E-05,0,1206.47791
14/5/1988,3.72E-05,877.795166,292.028778,4.45E-06,3.71E-05,0,1205.3606
15/5/1988,3.39E-05,877.016968,292.598236,5.83E-06,5.76E-05,0,1205.7821
16/5/1988,3.69E-05,876.924988,290.778046,4.76E-06,9.48E-05,0,1208.83826
17/5/1988,3.21E-05,877.532593,292.463074,5.89E-06,5.89E-05,0,1211.55322
18/5/1988,3.76E-05,878.703064,290.884125,6.02E-06,0.000100892,0,1214.97656
19/5/1988,4.03E-05,880.265259,289.46051,2.81E-06,1.18E-05,0,1216.09644
20/5/1988,4.84E-05,880.874207,292.770142,3.31E-06,4.11E-05,0,1214.53491
21/5/1988,5.09E-05,880.903748,293.542847,1.73E-06,1.42E-05,0,1212.40002
22/5/1988,4.01E-05,880.323792,293.932159,4.88E-06,4.94E-05,0,1210.81152
23/5/1988,4.70E-05,879.692749,293.404938,2.68E-06,1.93E-05,0,1209.68298
24/5/1988,4.48E-05,878.989319,294.186401,5.78E-06,7.80E-05,0,1209.74292
25/5/1988,3.97E-05,878.928955,291.287567,3.74E-06,4.02E-05,0,1210.52527
26/5/1988,4.53E-05,878.946655,290.291229,2.79E-06,3.37E-05,0,1209.82007
27/5/1988,5.10E-05,878.494019,289.927582,1.78E-06,5.86E-06,0,1207.14539
28/5/1988,4.97E-05,877.40979,293.16153,4.50E-06,3.41E-05,0,1204.37341
29/5/1988,6.30E-05,876.196289,294.062317,1.39E-06,3.50E-06,0,1201.20007
30/5/1988,6.17E-05,874.279663,295.639343,1.20E-07,1.43E-08,0,1195.99329
31/5/1988,6.46E-05,871.800171,295.95697,9.12E-07,2.75E-06,0,1190.56812
1/6/1988,6.86E-05,868.952209,297.115051,2.02E-06,2.16E-05,0,1185.50171
2/6/1988,6.87E-05,865.951111,295.445526,2.14E-06,9.74E-06,0,1180.87085
3/6/1988,4.65E-05,863.079346,293.550385,4.01E-06,5.90E-05,0,1178.49219
4/6/1988,4.62E-05,860.867859,291.189819,3.13E-06,1.10E-05,0,1177.25098
5/6/1988,6.53E-05,858.617432,290.653717,4.00E-07,4.71E-07,0,1173.30066
6/6/1988,6.42E-05,856.047546,295.834229,2.32E-06,5.73E-05,0,1169.83777
7/6/1988,6.81E-05,853.714966,295.80777,9.44E-07,3.16E-06,0,1166.62878
8/6/1988,7.06E-05,851.049988,294.780731,1.66E-06,1.08E-05,0,1161.00073
9/6/1988,5.27E-05,848.179016,294.939514,3.31E-06,1.67E-05,0,1156.55359
10/6/1988,5.50E-05,845.458435,294.62912,2.38E-06,1.51E-05,0,1153.15295
11/6/1988,5.81E-05,843.014893,293.595459,2.58E-06,4.57E-05,0,1150.83069
12/6/1988,6.92E-05,841.092834,293.969604,4.31E-06,5.45E-05,0,1149.3042
13/6/1988,7.03E-05,839.013611,295.60318,1.37E-06,5.54E-06,0,1145.76819
14/6/1988,6.83E-05,836.443115,296.705261,1.84E-06,7.16E-06,0,1140.23633
15/6/1988,6.73E-05,833.567566,297.392303,3.33E-06,1.96E-05,0,1135.44153
16/6/1988,6.64E-05,830.609192,297.23584,6.78E-07,5.71E-06,0,1130.47717
17/6/1988,5.32E-05,827.63916,296.209259,5.21E-06,6.98E-05,0,1128.12305
18/6/1988,5.04E-05,825.387024,295.925232,6.53E-06,0.000111615,0,1130.96106
19/6/1988,4.90E-05,824.207764,294.955902,3.59E-06,4.17E-05,0,1132.88721
20/6/1988,5.78E-05,823.162659,296.768005,4.05E-06,4.17E-05,0,1131.68042
21/6/1988,4.92E-05,821.990112,296.657471,6.04E-06,3.52E-05,0,1129.98218
22/6/1988,5.81E-05,820.752319,295.270538,7.68E-07,1.26E-06,0,1127.03528
23/6/1988,5.82E-05,819.181213,297.172546,2.74E-06,2.68E-05,0,1123.3241
24/6/1988,4.29E-05,817.69458,296.966675,7.87E-06,0.00012591,0,1124.70471
25/6/1988,5.24E-05,817.141968,297.672119,5.34E-06,2.45E-05,0,1126.87708
26/6/1988,5.88E-05,816.531311,298.10199,4.95E-06,5.61E-05,0,1125.22461
27/6/1988,4.17E-05,815.938843,295.386322,5.32E-06,4.45E-05,0,1124.52148
28/6/1988,5.21E-05,815.552124,295.169739,5.96E-06,5.07E-05,0,1125.00879
29/6/1988,6.03E-05,815.025391,296.172638,3.66E-06,1.86E-05,0,1122.82678
30/6/1988,6.71E-05,813.994995,297.672699,1.95E-06,1.62E-05,0,1118.76184
1/7/1988,6.55E-05,812.534302,297.270081,1.42E-06,7.17E-06,0,1114.00452
2/7/1988,7.45E-05,810.615784,296.253387,1.04E-06,1.73E-06,0,1108.35291
3/7/1988,5.71E-05,808.286438,297.580933,1.62E-06,9.51E-06,0,1103.0332
4/7/1988,5.64E-05,805.838074,296.891937,2.14E-06,1.55E-05,0,1099.03125
5/7/1988,5.00E-05,803.420288,297.797943,4.31E-06,3.85E-05,0,1096.12598
6/7/1988,6.21E-05,801.164856,298.005219,3.08E-06,1.74E-05,0,1094.22925
7/7/1988,6.27E-05,798.888489,299.550018,2.84E-06,1.64E-05,0,1090.11169
8/7/1988,6.44E-05,796.463379,299.898376,1.05E-06,3.46E-06,0,1085.35547
9/7/1988,5.71E-05,793.903076,299.066193,5.09E-06,6.23E-05,0,1082.5354
10/7/1988,5.65E-05,791.637756,299.16864,1.55E-06,6.57E-06,0,1080.62634
11/7/1988,5.36E-05,789.400818,299.324982,5.06E-06,5.14E-05,0,1078.19482
12/7/1988,5.32E-05,787.437988,297.812897,5.63E-06,6.12E-05,0,1077.93054
13/7/1988,4.99E-05,785.92395,298.978363,4.32E-06,4.20E-05,0,1077.61108
14/7/1988,5.37E-05,784.506348,298.131714,3.29E-06,3.05E-05,0,1076.15515
15/7/1988,5.65E-05,783.039001,298.874908,5.44E-06,5.19E-05,0,1074.94592
16/7/1988,4.84E-05,781.79364,300.324341,7.72E-06,0.000100448,0,1076.33508
17/7/1988,4.50E-05,781.049011,298.965851,3.86E-06,1.72E-05,0,1077.11987
18/7/1988,4.73E-05,780.415466,299.931946,7.20E-06,9.60E-05,0,1077.77466
19/7/1988,5.11E-05,780.364746,299.262604,5.39E-06,3.68E-05,0,1078.45837
20/7/1988,4.55E-05,780.277527,298.944458,3.99E-06,2.32E-05,0,1076.92627
21/7/1988,4.34E-05,780.059448,299.002045,6.95E-06,6.60E-05,0,1076.58704
22/7/1988,3.27E-05,780.258667,298.178497,8.65E-06,0.00010969,0,1080.43274
23/7/1988,3.49E-05,781.530579,297.491425,9.67E-06,0.000161984,0,1088.15161
24/7/1988,4.77E-05,783.952942,298.185608,6.30E-06,4.51E-05,0,1093.28796
25/7/1988,5.56E-05,785.77655,298.094666,6.62E-06,3.72E-05,0,1092.16772
26/7/1988,4.73E-05,786.611206,297.860413,5.40E-06,5.38E-05,0,1091.2124
27/7/1988,5.72E-05,787.137573,298.349396,5.00E-06,3.37E-05,0,1090.39575
28/7/1988,5.51E-05,787.320679,298.333374,4.66E-06,2.61E-05,0,1087.95569
29/7/1988,5.47E-05,787.022827,298.441559,2.96E-06,7.58E-06,0,1084.59082
30/7/1988,4.88E-05,786.153381,298.301239,1.69E-06,7.93E-06,0,1080.72217
31/7/1988,4.45E-05,784.94397,297.024139,3.65E-06,1.75E-05,0,1077.50427
1/8/1988,4.53E-05,783.709717,300.281464,6.11E-06,7.53E-05,0,1077.48059
2/8/1988,5.36E-05,782.809265,299.197754,2.84E-06,2.03E-05,0,1077.3551
3/8/1988,4.85E-05,781.79248,299.085388,3.30E-06,2.06E-05,0,1074.41907
4/8/1988,3.69E-05,780.777893,298.764648,6.32E-06,9.13E-05,0,1075.04236
5/8/1988,4.54E-05,780.36499,299.893677,4.76E-06,4.80E-05,0,1077.31885
6/8/1988,4.32E-05,780.068848,298.532043,4.98E-06,4.00E-05,0,1077.12646
7/8/1988,4.48E-05,779.752319,299.459412,4.98E-06,4.52E-05,0,1076.7334
8/8/1988,5.09E-05,779.362732,299.356842,3.24E-06,1.79E-05,0,1075.1521
9/8/1988,4.86E-05,778.75647,299.203613,4.73E-06,4.95E-05,0,1073.62268
10/8/1988,4.92E-05,778.189514,299.44162,4.30E-06,2.66E-05,0,1072.31616
11/8/1988,4.32E-05,777.444946,298.563324,3.45E-06,1.70E-05,0,1070.1156
12/8/1988,4.22E-05,776.502869,299.009552,6.61E-06,5.65E-05,0,1069.13501
13/8/1988,4.94E-05,775.662781,300.622253,3.47E-06,1.57E-05,0,1068.4845
14/8/1988,4.69E-05,774.737915,298.796021,3.81E-06,3.75E-05,0,1066.26624
15/8/1988,4.23E-05,773.903381,300.595062,7.15E-06,8.89E-05,0,1067.43677
16/8/1988,4.76E-05,773.606445,299.682007,7.51E-06,8.59E-05,0,1070.7417
17/8/1988,4.66E-05,773.701111,299.679749,1.14E-06,1.51E-06,0,1070.36829
18/8/1988,4.66E-05,773.312439,299.859955,3.10E-06,1.20E-05,0,1066.77954
